60925151.683770;149660.058;66660.531123;0.247859;2.785091;65642324.414360;167373.5807;15598.750674;0.709792;3.516688;71006.973619;247893.643060;988.496271
63284871.281710;158438.5401;60632.961966;0.315317;0.854396;25598274.326277;40759.32788;29097.015275;0.280009;4.760746;283268.905106;93991.906282;1391.598832
48259443.604447;105507.7706;32152.605262;0.402802;2.290054;45138064.380131;95438.88963;80915.349594;0.122692;0.832328;287748.465175;221861.787841;826.017908
58730071.292121;141645.1708;101117.522431;0.580573;0.206631;14942526.527668;18178.03912;593.252640;0.541411;1.197414;335272.832653;45557.013731;2047.627578
64538032.911291;163167.8409;42956.201815;0.144730;1.008486;40454480.768155;80976.85911;3843.811908;0.400756;4.715107;370836.001997;169760.013253;880.374529
69776736.237572;183432.7843;72129.723266;0.729525;4.423259;50963639.743857;114498.9848;68867.445999;0.269048;5.448640;138116.682399;136879.243303;1017.710220
71179357.827833;188991.4159;92285.039840;0.623996;0.434885;31257381.780376;54997.11098;28334.380054;0.593598;0.169096;137827.870637;113338.486335;880.121934
65112425.167872;165350.9854;111514.537014;0.738357;5.193236;73918835.046854;200006.2887;159068.016149;0.200095;1.494140;496725.995112;168241.467253;1344.293392
58454753.938447;140650.3236;115897.485379;0.656911;4.219153;31067867.004121;54497.69531;31023.779112;0.245032;3.555408;272776.385081;150223.187923;992.197516
69974653.033096;184213.7787;77048.309602;0.464869;5.772269;21425613.846868;31211.23047;3789.785579;0.382222;4.186238;308004.533837;114338.087058;1729.572783
57734858.551342;138060.086;35896.737962;0.015960;0.172181;51363689.973123;115849.8043;35119.594553;0.036992;2.686411;414180.258122;153816.264036;158.909279
67219311.353304;173441.1198;41979.046773;0.773557;3.292356;23102110.089500;34945.27433;12889.703439;0.360237;0.957250;262789.575468;152238.303924;2037.858475
55474691.416323;130032.9224;101095.971349;0.312313;1.321110;52254298.914768;118875.9549;26280.787162;0.136878;4.125468;220927.188067;57479.152364;720.826462
73027698.179583;196400.4138;115186.952793;0.341430;1.676464;65724601.855645;167688.3635;6082.282157;0.099429;0.773616;374946.244505;183324.968958;415.915660
27957936.866603;46523.10157;31902.378272;0.712673;1.021460;52057025.763627;118203.4106;14377.150926;0.294282;5.330622;322372.937933;103610.427481;1972.828432
45577516.350812;96836.02721;42348.388201;0.610163;3.655041;46483564.806823;99737.87714;72128.205276;0.772940;0.471041;75558.997836;171052.795498;2321.261514
62280744.899760;154682.6764;106932.051258;0.791803;4.138321;29520683.695334;50477.82082;46835.813765;0.557674;2.187289;140620.614910;187530.660294;2255.068253
67260507.306427;173600.5866;13445.979833;0.754394;4.939924;43284581.722622;89621.2131;28793.534243;0.100224;5.278954;410328.659321;153097.318737;1132.045464
61798837.790607;152890.8313;70902.307805;0.214174;0.249272;53554216.702660;123339.3024;82014.407175;0.476555;0.975076;449406.382910;223764.051869;643.386902
14336857.018787;17084.0924;1879.017714;0.738679;4.964762;29780788.303438;51146.42283;41936.898443;0.227491;0.845222;91447.266144;32529.868867;2599.935558
59588663.628459;144762.6248;107593.928824;0.326908;4.764778;39190832.806574;77212.51861;55438.830877;0.467594;1.031206;313191.734666;101675.220957;1168.034748
28753115.281551;48521.96038;35098.337373;0.232744;4.570024;17586586.805358;23210.43717;7261.272399;0.688329;5.441370;132332.619220;56973.975608;2101.827532
20277947.840867;28737.36757;9508.609430;0.702953;0.724465;11935736.435587;12977.31393;6493.844574;0.328219;5.795195;74961.959103;26407.791447;2091.654301
33406593.285974;60765.80632;23923.629935;0.593320;3.638306;14145780.729516;16743.69727;15878.328600;0.741823;4.669044;32328.467527;47483.792045;2248.898199
23513793.759635;35883.5199;26999.044274;0.051292;1.961681;58694412.879652;141516.189;60637.634937;0.704852;6.279168;193147.886401;101193.567446;1380.714090
72054019.689113;192485.6249;110380.949458;0.158464;2.887795;49594238.417040;109915.2163;72028.726716;0.643248;1.229860;414135.738412;176732.835769;1154.525805
17419127.554551;22879.71338;16549.826983;0.456180;2.193836;17005215.374024;22069.07779;6350.072802;0.097881;1.250646;17893.704281;25685.544696;1527.097318
29079051.966538;49349.33967;13065.156770;0.274078;1.721232;48086702.493951;104941.7919;13774.882396;0.543125;4.305761;76321.303196;124638.152190;1492.084473
65978767.528164;168662.0127;118779.974734;0.506469;2.086960;11626551.509145;12476.34457;4735.595669;0.465760;2.842703;191862.872873;73912.214540;2485.705039
28398643.225439;47627.45419;30249.590262;0.021880;6.079666;42536095.599179;87306.66832;67432.435417;0.793213;1.359104;39684.849235;94272.790229;1729.270908
49374333.532126;109184.9678;93884.978208;0.501601;5.324131;17929004.260845;23891.60006;16318.381765;0.580303;5.737342;255231.178724;47154.606733;1488.315853
13997402.361410;16480.94654;3161.277183;0.292535;1.330809;29681858.762585;50891.77774;13711.876358;0.579966;6.279909;112968.973421;45821.726882;1538.458567
51480120.172166;116243.9365;85144.989777;0.112639;0.215506;35897817.811559;67688.21385;40614.729413;0.525857;1.209257;162037.002389;131546.612917;1009.957609
20159168.317302;28485.24092;23206.190189;0.565577;5.769992;58508857.763524;140845.6408;112235.264189;0.050173;0.315793;281840.118787;36963.189167;1900.255803
52386017.119343;119325.7166;88643.217906;0.654510;2.995284;54138799.150863;125364.3081;79466.299681;0.622816;0.243254;372294.005982;159155.937876;1940.730411
15108634.328226;18481.99276;8472.969938;0.620538;3.985467;40373791.819544;80734.70997;68324.147568;0.166922;3.369419;100614.051104;25439.916040;2014.519689
30867245.337602;53970.66772;33404.152728;0.170769;0.051250;48082733.838591;104928.8007;17759.855089;0.385998;2.992423;216400.121506;77190.242100;933.944676
18994938.855682;26053.60535;13095.389893;0.696498;4.628784;66181940.618670;169441.6715;67952.785443;0.621132;3.496061;128485.142154;90363.606559;2114.545290
28647350.292399;48254.48315;25910.784467;0.520888;1.930713;63856097.838268;160588.538;37945.631008;0.677790;3.229512;180053.815323;146189.118552;1407.980258
59267918.985504;143595.3903;42151.609787;0.385003;0.299601;72984146.388878;196224.748;188254.903963;0.074385;3.659855;523265.994547;354009.230438;664.544672
53661975.123789;123711.753;97167.816571;0.549917;5.219513;27873570.826738;46312.67792;44044.744127;0.326851;5.966714;348642.212994;106577.893131;854.384848
38877954.510736;76289.73238;61523.049475;0.101981;3.480719;53945384.796017;124693.1004;10234.959759;0.399830;5.439629;230493.306779;126544.217480;786.666760
18510512.125674;25063.32191;7202.317892;0.588231;0.330803;60645874.024022;148632.1875;142151.781708;0.752894;1.856625;288543.286498;91465.398716;2127.372014
42448151.587384;87036.04656;13037.431202;0.336736;0.457329;22862656.320860;34403.37208;5093.367232;0.006322;0.030271;113410.606123;67803.889425;974.001024
25865741.100498;41399.81209;11388.365349;0.291987;1.164544;61978123.198138;153556.644;70404.290501;0.189954;3.452167;49933.927498;38987.917440;1368.801750
38894174.008870;76337.47834;52314.854520;0.323684;4.961090;54847891.354378;127835.3262;42399.108188;0.670316;0.770723;379632.180810;140260.462728;1425.385734
60149904.451995;146812.6214;100168.070719;0.130957;1.352894;67844742.038618;175867.3719;131791.377074;0.358437;6.000515;409797.144305;73543.425885;555.368361
12935981.808458;14642.3261;6665.035960;0.133854;0.402991;29876779.261427;51393.90863;35899.044439;0.173945;5.337976;46944.502917;24646.833014;1777.406718
68913723.815468;180040.2294;32762.281879;0.053980;1.999106;38002584.776213;73727.69989;47153.631902;0.576043;3.425256;487840.066022;51036.474260;1081.190184
44039533.899660;91976.11288;80975.876721;0.441501;1.868260;41898337.375251;85350.51868;82937.368801;0.248982;5.964062;214650.646368;76941.168840;984.112804
49270319.637397;108840.1296;30939.484303;0.431667;5.314484;22201283.342093;32921.38516;7160.936695;0.073244;0.813379;49472.786166;81559.411568;1176.542705
54618691.403622;127034.861;107272.964977;0.734665;4.008318;55563871.891405;130346.6075;121168.787089;0.339535;2.340161;15799.588792;152344.826837;1430.380710
16967765.104726;21996.21447;20129.988387;0.788353;3.297842;50410926.399533;112641.3893;10658.126103;0.433394;1.334915;330709.074290;16631.197017;3066.402016
29914881.250429;51492.25429;42383.792789;0.006972;1.997504;59651518.847288;144991.7327;97514.981626;0.324656;2.265886;246648.057263;78037.431294;935.340158
19144791.193469;26362.52056;20147.760168;0.441799;4.411932;53166097.930460;122000.9355;42003.408632;0.437266;2.546566;192136.358554;77720.491894;1789.563553
31241854.664414;54956.13632;10133.924099;0.479534;1.174488;27604212.976071;45642.98454;207.648792;0.548838;2.760533;26531.218709;51793.178453;1465.735662
61609119.091203;152187.3235;69033.270559;0.268201;1.224355;37022108.503714;70892.89382;4757.620320;0.785068;6.039382;47819.822482;78542.559946;1733.369742
33718790.154310;61619.6115;42901.141973;0.385761;3.718293;33299627.123661;60474.18668;23664.405195;0.250231;0.918030;184858.834487;183138.010748;1355.251379
60771234.421150;149093.2795;68493.632783;0.460019;5.822579;75056031.492130;204639.4582;185841.693869;0.333723;2.099363;117822.718338;208515.739341;1001.580524
35230254.245407;65808.90226;16671.915964;0.275713;5.914906;48852475.176753;107458.5162;38510.404716;0.306623;2.568451;240483.238497;72361.148180;928.406451
51456043.571415;116162.3973;90103.469445;0.205607;0.461323;13763764.152661;16070.03467;15015.147235;0.490016;0.316004;24051.886877;40580.305868;2232.562738
49936905.414743;111056.3559;76320.946619;0.088987;2.272253;15884880.197020;19924.47543;4042.284058;0.493983;4.165159;275758.226318;28718.510577;2133.611437
16975956.237350;22012.14429;9474.451619;0.126318;2.690927;68655573.172056;179029.532;72516.941782;0.661251;0.254831;439282.970670;132850.661727;1822.310749
76901144.884262;212231.6687;205616.899827;0.691086;1.272519;38813909.950723;76101.29926;70530.864180;0.178426;3.184370;482344.701572;176133.238643;1222.078072
77167748.436107;213336.2828;1397.028732;0.410966;1.448481;61637194.060434;152291.3619;40471.282543;0.060604;2.338569;633500.355749;75130.592350;513.627518
64110524.586722;161549.2612;80252.139852;0.005036;1.889536;57764129.870065;138165.0931;70730.673196;0.354508;0.750577;279911.631869;75529.394421;531.842046
47675499.697739;103598.5939;27958.631343;0.012928;2.198642;26203297.069173;42212.87107;25110.704584;0.689170;1.501611;165407.697842;22556.329975;1438.951612
55229361.799241;129171.2962;84038.553632;0.027052;3.591050;47248189.580337;102208.9058;93742.957302;0.018424;2.208048;195714.085167;79166.906748;217.698747
26931816.978553;43985.49281;16667.313070;0.297665;1.059721;13009429.063393;14767.20611;11490.731327;0.166106;2.731914;110023.259775;30249.866623;1584.400617
43790685.351363;91197.63873;4153.445020;0.492382;3.724917;68455775.225530;178248.5969;73105.444999;0.432033;0.826687;42651.281748;112370.124443;1356.429968
54694694.242281;127300.11;56881.919304;0.427067;4.029974;62177043.958687;154296.5042;32436.763318;0.004087;4.864559;355349.524908;137600.123692;639.245263
50711773.738681;113651.2409;79061.568676;0.452031;5.885531;21786036.101099;32002.08754;25445.130009;0.177912;3.056171;197253.782581;101903.283576;1294.017159
60852385.967368;149392.0192;135354.025056;0.510653;3.569705;71210359.348852;189114.8996;145379.466304;0.725169;0.760167;51576.790803;219693.464256;1702.549029
46106319.606992;98526.1846;58247.312640;0.454988;2.747738;18897563.626042;25853.5214;8286.439943;0.666371;1.075146;14626.982814;63346.141754;2184.742681
69113800.442401;180824.8621;154062.794201;0.742777;2.035324;22871245.625555;34422.76148;26689.225456;0.626787;0.833508;188318.317812;166063.879485;1786.541994
31920666.498482;56756.93135;40456.219943;0.347344;3.427275;75356888.666743;205871.1161;22922.632570;0.300554;4.352964;436415.106160;61507.418216;1130.162558
21226203.567336;30776.51693;7738.483651;0.751429;3.455352;54529458.196340;126723.6736;115824.926489;0.385357;2.374181;70792.614976;33227.237144;2011.178712
75529839.327152;206580.261;55774.617558;0.442564;0.496999;43106469.313539;89068.60694;21449.903732;0.319978;0.392182;507060.640584;140728.159311;613.762746
62507213.041031;155527.1394;10817.598855;0.348626;0.583274;33853799.552144;61990.06734;13034.249112;0.371577;4.964515;174378.913898;118431.714324;1023.151667
21424985.085155;31209.85658;19175.514499;0.588285;0.693419;21709088.327492;31832.6914;8417.251955;0.765047;5.774705;22033.474983;38535.921774;2875.799898
23877216.100289;36718.63394;2493.657406;0.684136;2.256142;25441906.882599;40386.43034;20645.969927;0.529454;5.369967;11014.481003;78360.569747;2836.440496
68797676.599014;179585.653;26196.464470;0.554568;3.539993;52006667.896351;118031.9342;115478.720379;0.208677;1.979196;429917.169189;209518.188200;973.599899
72982599.425316;196218.5093;114649.314065;0.518614;1.780811;55107497.786601;128744.0059;56041.700183;0.027609;4.479978;14950.852296;113670.979439;767.264511
42335012.188696;86688.30557;82894.133269;0.326301;2.352338;67928998.928047;176195.0901;13712.583845;0.313241;5.584094;202891.315899;167609.000327;1026.742852
38698411.254268;75761.8697;70705.163630;0.305285;5.801517;53640228.456431;123636.5588;16308.969063;0.196757;2.233168;247273.117620;96633.960242;804.098373
15612911.472902;19414.97458;6628.304897;0.631124;0.462221;23365959.637209;35545.64619;26940.662742;0.321758;0.306098;95322.457124;24015.975912;1360.163654
25996908.359970;41715.12367;41117.609878;0.732116;1.916920;55067257.115196;128603.0143;98529.972165;0.386616;1.543996;92517.020344;90268.141566;1542.123138
77476080.670006;214616.1721;28595.405775;0.540355;6.233144;62557715.472833;155715.6637;128276.340376;0.293007;2.242337;299161.936869;250683.151307;998.773398
64068301.403972;161389.693;144812.658050;0.276033;4.557484;60835566.752397;149330.087;14368.358951;0.412293;3.723938;428665.272246;106386.817208;432.380708
21445304.294681;31254.26571;30296.874789;0.582995;5.788965;67311818.313688;173799.2765;46737.913141;0.384980;4.609165;458380.520954;76307.277198;1844.435073
45623186.134168;96981.61176;80056.562325;0.414955;1.679632;58683240.215422;141475.7838;8586.394155;0.544209;5.017289;210070.103288;178515.131944;1467.746477
61103863.334280;150319.0371;14997.774497;0.328878;3.539558;29523550.094837;50485.17294;15612.760307;0.764962;2.617003;348317.771799;110537.239533;1839.859005
70385266.886197;185837.6149;32844.070066;0.402471;4.179759;42165785.358321;86169.04327;79756.141722;0.601625;4.116590;495566.973179;172850.641157;824.471306
67630085.138421;175033.381;51093.594443;0.334480;2.196280;31954067.754498;56846.03892;22240.419076;0.733329;4.416796;129524.331387;105234.686620;1824.446447
77673842.096994;215438.4234;182672.810110;0.074243;1.296741;15212677.425103;18673.2308;16244.821146;0.760445;0.593670;14751.076585;55868.219516;2956.576089
36230345.722945;68630.90059;65447.721877;0.016317;5.120840;67434001.622141;174272.7075;50953.063219;0.422606;1.388172;227082.618925;142468.196454;743.328487
49151585.394604;108446.9336;16960.652233;0.020469;2.541364;61914924.649399;153321.8333;18399.443515;0.604475;2.152795;436734.919116;150366.714723;887.501242
65229078.598500;165795.541;11442.433428;0.314915;1.917679;23859862.514678;36678.61142;10060.567628;0.509650;4.850703;461849.908490;50565.109773;1775.562271
66072175.921980;169020.3103;165036.481916;0.343174;1.448964;38118523.959529;74065.3524;22336.746880;0.199399;5.515918;338040.620588;164352.730450;777.298314
57792435.779652;138266.6622;70232.365646;0.691747;3.710804;14769047.985884;17862.39681;15813.701846;0.029914;4.180202;380467.793138;99471.444026;1762.196607
43408343.110978;90005.86174;84351.019749;0.623307;0.376838;53453243.313364;122990.6432;107138.838821;0.584281;5.304916;307727.849379;96513.952312;1331.182745
34522418.210879;63835.57793;43309.804416;0.088412;2.086568;69465459.155484;182206.7017;118533.834184;0.745113;5.777791;265027.929683;163873.058949;1487.144042
74083468.949220;200674.8492;47996.319070;0.175323;3.175641;35255025.665584;65878.3227;43505.428279;0.505413;0.830761;60810.560378;158050.378093;1225.869540
74192377.157108;201117.5223;79455.787889;0.687012;3.774272;56840425.040831;134864.2855;1197.813189;0.766075;4.645889;328169.017915;182922.419218;1032.695665
43803841.515420;91238.73998;22096.729033;0.587611;5.185722;19880419.056055;27896.47199;6543.687223;0.039394;3.382318;135486.365691;76492.422746;1269.257357
36091321.207084;68236.24998;37590.117265;0.490252;3.049659;49040747.294739;108080.3145;65653.889638;0.511933;2.467565;145213.405625;90654.638270;625.300299
62733288.922190;156371.667;58646.793504;0.425049;2.403365;51772998.017561;117237.3389;19589.175857;0.576399;0.273300;293789.192469;149418.553872;1278.991188
60713142.900581;148879.5521;60145.284415;0.385423;2.046835;31605158.578389;55917.52507;25631.731862;0.575388;2.303310;130761.295407;63071.982585;948.162677
22520997.114691;33635.07519;20681.981632;0.342251;3.076129;49824506.181004;110681.6144;2366.013574;0.289210;5.428863;327112.674789;19041.217425;1391.505340
47798703.063633;104000.4336;50064.665692;0.568627;3.143968;76246884.658097;209528.998;3512.035411;0.762413;3.274775;361913.723759;263036.598689;537.594583
25972110.087043;41655.45025;10614.068776;0.542715;5.875070;35831232.137672;67499.97227;26995.247803;0.721976;3.203028;194318.101991;83002.719695;2572.004122
50737459.460983;113737.5991;24976.967708;0.189941;5.018219;51359006.457926;115833.9593;101448.043044;0.176446;2.952598;312400.678041;119074.097842;580.100726
65161661.193170;165538.5709;46631.433024;0.410009;2.232060;16420175.018610;20940.04706;1162.146467;0.119175;6.206360;90188.701992;87481.318615;2082.599686
16722140.248806;21520.32238;4321.622989;0.607700;5.821966;21280471.182266;30894.61873;22128.459499;0.727761;4.322923;35108.102101;40388.723214;2812.170894
24956488.722386;39236.13347;24237.678197;0.781786;4.686389;31223170.820650;54906.84483;21257.780370;0.166779;2.357223;151409.784226;58210.932751;2289.721889
29188776.996888;49628.92044;13427.166730;0.470165;2.360273;66630675.053937;171167.8913;70062.595333;0.561592;2.465615;262234.811650;98509.244657;907.707942
73722874.572480;199211.4844;65144.660318;0.011242;4.101698;16306815.269935;20723.57645;14769.054148;0.674624;4.061189;339472.951497;46625.857347;2591.935185
63399738.937648;158870.1058;24580.207550;0.582159;4.776300;76829799.665822;211936.3896;4981.126463;0.548227;5.123149;192669.445053;229559.442551;394.656615
19414248.958902;26921.04241;451.509427;0.483674;6.148952;75452830.976800;206264.4054;54485.020969;0.677472;4.974123;287409.689312;143165.998345;1760.000849
14885082.135022;18073.31565;13365.289903;0.655894;1.386436;63827557.297991;160480.8872;55934.974115;0.658653;4.126931;179933.115990;167098.736980;3271.059150
66255364.300686;169723.7231;87605.946685;0.539378;4.355897;31993770.510983;56952.01817;38314.086617;0.778597;4.839055;432024.022335;109233.144439;1438.522798
49983968.180650;111213.3896;83602.468569;0.676890;3.770788;50271189.482427;112173.3584;9043.203072;0.778444;6.062946;336520.075133;207478.265224;2183.182215
22890161.718353;34465.47529;10322.354055;0.339131;0.707011;50662445.940272;113485.4569;75506.763081;0.247631;5.493903;248949.276908;40513.662389;1334.185210
